datetime,register_no,emp_no,trans_no,upc,description,trans_type,trans_subtype,trans_status,department,quantity,Scale,cost,unitPrice,total,regPrice,altPrice,tax,taxexempt,foodstamp,wicable,discount,memDiscount,discountable,discounttype,voided,percentDiscount,ItemQtty,volDiscType,volume,VolSpecial,mixMatch,matched,memType,staff,numflag,itemstatus,tenderstatus,charflag,varflag,batchHeaderID,local,organic,display,receipt,card_no,store,branch,match_id,trans_id
2013-07-01T10:28:15Z,6,76,5,0020026500000,Papaya Spears Dried,I,,,3,0.360481,0,3.74,7.49,2.7,7.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,5
2013-07-01T10:28:16Z,16,54,54,0,Credit Card,T,CC,,0,0,0,0,0,-8.07,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,3,1,0,0,5
2013-07-01T10:28:17Z,5,64,39,0081076600003,Eggs O.Larrys Jumbo Dozen,I,,,4,1,0,3.21,3.99,3.99,3.99,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,20962,1,0,0,12
2013-07-01T10:28:20Z,6,76,5,0020026500000,Papaya Spears Dried,I,,,3,0.329773,0,3.74,7.49,2.47,7.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,6
2013-07-01T10:28:25Z,5,64,39,0000000000011,BROCCOLI Organic,I,,,2,4.42,1,0,2.99,13.22,2.99,0,0,0,1,0,0,1.37,1,2,0,3,4.42,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,20962,1,0,0,14
2013-07-01T10:28:25Z,5,64,39,0000000000011,BROCCOLI Organic,I,,M,2,1,0,0,-1.37,-1.37,-1.37,0,0,0,1,0,0,-1.37,3,20,8,3,0,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,20962,1,0,0,25
2013-07-01T10:28:29Z,5,64,39,0020123100000,Tuna & Peas Pasta Salad,I,,,8,0.320458,0,1.64,6.99,2.24,6.99,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,20962,1,0,0,15
2013-07-01T10:28:30Z,6,76,5,0000000000099,Wedge Cookie,I,,,8,2,0,0.4615,1.49,2.98,1.49,0,0,0,1,0,0,0,1,0,0,0,2,2,12,16,0,0,,,5,0,0,,0,,0,0,,0,3,1,0,0,7
2013-07-01T10:28:33Z,5,64,39,0000000000826,TOMATOES Living Waters Hydro,I,,,2,1.13,1,0,3.99,4.51,4.99,0,0,0,1,0,1.13,0,1,1,0,3,1.13,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,20962,1,0,0,16
2013-07-01T10:28:36Z,7,72,40,0085526100115,Berry Antacid Mints 12ct Axia3,I,,,10,1,0,1.62,3.59,3.59,3.59,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,1
2013-07-01T10:28:39Z,7,72,40,0078616233800,Glaceau Smart Water Liter,I,,,1,1,0,1.22,1.69,1.69,1.69,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,2
2013-07-01T10:28:41Z,7,72,40,0078616233800,Glaceau Smart Water Liter,I,,,1,1,0,1.22,1.69,1.69,1.69,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,3
2013-07-01T10:28:44Z,16,54,54,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,6
2013-07-01T10:28:44Z,16,54,54,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,7
2013-07-01T10:28:44Z,16,54,54,TAX,Tax,A,,,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,8
2013-07-01T10:28:47Z,7,72,40,0000000000539,Mushroom Shiitake Organic,I,,,2,0.1,1,0,9.99,1,9.99,0,0,0,1,0,0,0,1,0,0,8,0.1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,5
2013-07-01T10:28:50Z,5,64,39,0000000000099,Wedge Cookie,I,,,8,4,0,0.4615,1.49,5.96,1.49,0,0,0,1,0,0,0,1,0,0,3,4,2,12,16,0,0,,,5,0,0,,0,,0,0,,0,20962,1,0,0,18
2013-07-01T10:28:50Z,7,72,40,0008131220063,Apr.Mango Goat Yogurt 6oz RHF,I,,,4,1,0,1.481,2.19,2.19,2.19,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,6
2013-07-01T10:28:50Z,16,54,55,0000000040306,HOT TODDY Lemon Ginger O.,I,,,14,1,0,1.141,4.99,4.99,4.99,0,1,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,,,5,0,0,,0,,0,1,,0,15626,1,0,0,1
2013-07-01T10:28:51Z,7,72,40,0002529300192,Blueberry Soy Yogurt 5.3oz Sil,I,,,4,1,0,0.816,1.19,1.19,1.19,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,7
2013-07-01T10:28:51Z,8,30,27,0004319210500,O.Plain WM Yogurt 32oz Na,I,,,4,1,0,3.09,3.49,3.49,4.69,0,0,0,1,0,1.2,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,1
2013-07-01T10:28:52Z,6,76,5,0,Credit Card,T,CC,,0,0,0,0,0,-17.71,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,3,1,0,0,11
2013-07-01T10:28:52Z,7,72,40,0089470001015,Pom.NF Greek Yogurt 6oz Chob,I,,,4,1,0,0.972,1.69,1.69,1.69,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,8
2013-07-01T10:28:53Z,7,72,40,0000000001016,Windsoft Toilet Paper Roll,I,,,1,1,0,0.71,0.89,0.89,0.89,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,,,4,0,0,,0,,0,0,,0,16628,1,0,0,9
2013-07-01T10:28:55Z,8,30,27,0020570700000,French Sheep Feta Cheese,I,,,5,0.28028,0,5.24,9.99,2.8,9.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,3
2013-07-01T10:28:56Z,8,30,27,0088124515116,O.Cottage Cheese 16oz Kalona,I,,,4,1,0,3.28,3.49,3.49,4.69,0,0,0,1,0,1.2,0,1,1,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,3,1,0,0,4
2013-07-01T10:28:57Z,5,64,39,0000000000383,GARLIC Non-Local Organic,I,,,2,0.24,1,0,5.99,1.44,5.99,0,0,0,1,0,0,0,1,0,0,3,0.24,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,20962,1,0,0,19
2013-07-01T10:28:57Z,7,72,40,0007834755555,Summer Deo Stick 2.5oz NG,I,,,11,1,0,3.02,5.39,5.39,5.39,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,10
2013-07-01T10:28:57Z,8,30,27,0020570700000,French Sheep Feta Cheese,I,,,5,0.29029,0,5.24,9.99,2.9,9.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,6
2013-07-01T10:28:58Z,7,72,40,0002100989333,O.Umeboshi Plums 6oz Mit,I,,,1,1,0,5.5,8.09,8.09,8.09,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,11
2013-07-01T10:29:00Z,6,76,5,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,12
2013-07-01T10:29:00Z,6,76,5,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,13
2013-07-01T10:29:00Z,6,76,5,TAX,Tax,A,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,14
2013-07-01T10:29:00Z,7,72,40,0072802802318,Original G&G SeaSnax 0.18oz,I,,,1,1,0,0.807,0.99,0.99,1.49,0,0,0,1,0,0.5,0,1,1,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,12
2013-07-01T10:29:00Z,7,72,40,0003087100460,O.Teriyaki Baked Tofu 6oz Wil,I,,,4,1,0,2.94,3.99,3.99,3.99,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,14
2013-07-01T10:29:00Z,8,30,27,0003114200088,Mozzarella Ball 8oz BelGioioso,I,,,5,1,0,2.08,3.99,3.99,3.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,3,1,0,0,7
2013-07-01T10:29:01Z,5,64,39,0003701424223,Tiger Choc.Bar 3oz ESp,I,,,1,1,0,1.805,2.99,2.99,2.99,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,,,2,0,0,,0,,0,0,,0,20962,1,0,0,20
2013-07-01T10:29:02Z,5,64,39,0003701424223,Tiger Choc.Bar 3oz ESp,I,,,1,1,0,1.805,2.99,2.99,2.99,0,1,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,,,2,0,0,,0,,0,0,,0,20962,1,0,0,21
2013-07-01T10:29:02Z,8,30,27,0020551500000,Montchevre Blue Goat Cheese,I,,,5,0.200121,0,9.69,16.59,3.32,16.59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,3,1,0,0,8
2013-07-01T10:29:03Z,16,54,55,0,Cash,T,CA,,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,15626,1,0,0,9
2013-07-01T10:29:03Z,16,54,55,0,Change,T,CA,,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,15626,1,0,0,10
2013-07-01T10:29:03Z,16,54,55,DISCOUNT,Discount,I,,,0,1,0,0,-0.5,-0.5,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,15626,1,0,0,11
2013-07-01T10:29:03Z,16,54,55,TAX,Tax,A,,,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,15626,1,0,0,12
2013-07-01T10:29:05Z,8,30,27,0020656500000,Top Sirloin Steak,I,,,13,1.64965,0,4.85,9.99,16.48,9.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,9
2013-07-01T10:29:06Z,5,64,39,0002836783309,Grpfrt.Berg.Foam Soap 8.75oz,I,,,11,1,0,3.15,3.99,3.99,5.99,0,1,0,0,0,2,0,1,1,0,3,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,20962,1,0,0,22
2013-07-01T10:29:10Z,8,30,27,0020681800000,King Salmon,I,,,16,1.430226,0,9,18.99,27.16,18.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,10
2013-07-01T10:29:12Z,7,72,40,0000000000108,APPLES Gala Organic,I,,,2,0.39,1,0,2.99,1.17,2.99,0,0,0,1,0,0,0,1,0,0,8,0.39,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,15
2013-07-01T10:29:12Z,8,30,27,0078679109101,Uncured Thick Bacon 16oz Beel,I,,,13,1,0,3.8,6.99,6.99,6.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,3,1,0,0,11
2013-07-01T10:29:14Z,7,72,40,0000000000101,APPLES Braeburn Organic,I,,,2,0.41,1,0,3.39,1.39,3.39,0,0,0,1,0,0,0,1,0,0,8,0.41,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,16
2013-07-01T10:29:16Z,7,72,40,0000000000129,APPLES Pink Lady Organic,I,,,2,0.39,1,0,2.99,1.17,2.99,0,0,0,1,0,0,0,1,0,0,8,0.39,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,16628,1,0,0,17
2013-07-01T10:29:16Z,8,30,27,0063888200007,Blueberries 10oz Stahl,I,,,6,1,0,2.617,2.99,2.99,4.69,0,0,0,1,0,1.7,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,12
2013-07-01T10:29:18Z,8,30,27,0063888200007,Blueberries 10oz Stahl,I,,,6,1,0,2.617,2.99,2.99,4.69,0,0,0,1,0,1.7,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,14
2013-07-01T10:29:23Z,16,54,56,0000000040426,Tea Hot One-Bag Organic,I,,,14,1,0,0.1564,0.99,0.99,0.99,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,5,0,0,,0,,0,1,,0,23553,1,0,0,1
2013-07-01T10:29:24Z,7,72,40,0000000000301,PEARS Bartlett/PackhamGreen O.,I,,,2,0.52,1,0,2.49,1.29,2.49,0,0,0,1,0,0,0,1,0,0,8,0.52,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,18
2013-07-01T10:29:24Z,8,30,27,0000000000735,Garnet Yam Organic,I,,,2,1.66,1,0,1.99,3.3,1.99,0,0,0,1,0,0,0,1,0,0,0,1.66,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,17
2013-07-01T10:29:25Z,7,72,40,0004114881351,Coconut Medit.Yogurt 6oz Lib,I,,,4,1,0,0.918,1.39,1.39,1.39,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,19
2013-07-01T10:29:25Z,8,30,27,0003338320038,O.Strawberries 16oz pkg,I,,,2,1,0,0,4.99,4.99,4.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,18
2013-07-01T10:29:29Z,8,30,27,0000000000395,Kale Dinosaur Organic,I,,,2,1,0,0,2.69,2.69,2.69,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,3,1,0,0,19
2013-07-01T10:29:31Z,7,72,40,0000000000395,Kale Dinosaur Organic,I,,,2,1,0,0,2.69,2.69,2.69,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,16628,1,0,0,20
2013-07-01T10:29:33Z,7,72,40,0000000000133,AVOCADO Hass Organic,I,,,2,1,0,0,1.29,1.29,1.29,0,0,0,1,0,0,0,1,0,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,16628,1,0,0,21
2013-07-01T10:29:33Z,8,30,27,0000000000595,POTATOES Yellow/Yukon Org.,I,,,2,1.15,1,0,1.59,1.83,1.59,0,0,0,1,0,0,0,1,0,0,0,1.15,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,3,1,0,0,21
2013-07-01T10:29:36Z,7,72,40,0000000000051,BANANA Organic,I,,,2,0.41,1,0,1.19,0.49,1.19,0,0,0,1,0,0,0,1,0,0,8,0.41,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,16628,1,0,0,22
2013-07-01T10:29:36Z,8,30,27,0000000000743,Carrots Greentop/Rainbow Org.,I,,,2,1,0,0,2.79,2.79,2.79,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,22
2013-07-01T10:29:39Z,7,72,40,0000000000556,ONIONS Vidalia/Yellow Organic,I,,,2,0.61,1,0,1.89,1.15,1.89,0,0,0,1,0,0,0,1,0,0,8,0.61,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,16628,1,0,0,23
2013-07-01T10:29:41Z,7,72,40,0000000000383,GARLIC Non-Local Organic,I,,,2,0.08,1,0,5.99,0.48,5.99,0,0,0,1,0,0,0,1,0,0,8,0.08,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,16628,1,0,0,24
2013-07-01T10:29:43Z,7,72,40,0072802802318,Original G&G SeaSnax 0.18oz,I,,,1,1,0,0.807,0.99,0.99,1.49,0,0,0,1,0,0.5,0,1,1,0,8,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,16628,1,0,0,25
2013-07-01T10:29:43Z,8,30,27,0000000000279,CITRUS Lemon,I,,,2,0.32,1,0,1.99,0.64,1.99,0,0,0,1,0,0,0,1,0,0,0,0.32,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,23
2013-07-01T10:29:45Z,8,30,27,0000000000352,Beans Green Organic,I,,,2,0.93,1,0,3.59,3.34,3.59,0,0,0,1,0,0,0,1,0,0,0,0.93,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,25
2013-07-01T10:29:49Z,8,30,27,0000000000721,Squash Zucchini Green Organic,I,,,2,1.27,1,0,1.99,2.53,1.99,0,0,0,1,0,0,0,1,0,0,0,1.27,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,3,1,0,0,27
2013-07-01T10:29:54Z,8,30,27,0000000000550,Leeks Organic,I,,,2,0.89,1,0,3.49,3.11,3.49,0,0,0,1,0,0,0,1,0,0,0,0.89,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,28
2013-07-01T10:29:55Z,5,64,39,0,Cash,T,CA,,0,0,0,0,0,-110,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,20962,1,0,0,36
2013-07-01T10:29:55Z,5,64,39,0,Change,T,CA,,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,20962,1,0,0,37
2013-07-01T10:29:56Z,5,64,39,DISCOUNT,Discount,I,,,0,1,0,0,-3.75,-3.75,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,20962,1,0,0,38
2013-07-01T10:29:56Z,5,64,39,TAX,Tax,A,,,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,20962,1,0,0,39
2013-07-01T10:29:58Z,4,17,43,0007430500032,Liquid Aminos 32oz Bragg,I,,,1,1,0,4.86,8.69,8.69,8.69,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,1
2013-07-01T10:29:59Z,8,30,27,0000000000012,CELERY Organic,I,,,2,1.62,1,0,1.89,3.06,1.89,0,0,0,1,0,0,0,1,0,0,0,1.62,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,3,1,0,0,30
2013-07-01T10:30:01Z,4,17,43,0085283400203,Cheddar Pinto Bean Chips 6oz,I,,,1,1,0,2.12,2.29,2.29,3.69,0,0,0,1,0,1.4,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,2
2013-07-01T10:30:02Z,8,30,27,0000000000748,Radish Greentop Organic,I,,,2,1,0,0,2.79,2.79,2.79,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,1,,0,3,1,0,0,31
2013-07-01T10:30:05Z,8,30,27,0000000000011,BROCCOLI Organic,I,,,2,1.52,1,0,2.99,4.54,2.99,0,0,0,1,0,0,0.47,1,2,0,0,1.52,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,3,1,0,0,33
2013-07-01T10:30:09Z,4,17,43,0,Cash,T,CA,,0,0,0,0,0,-10,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,7
2013-07-01T10:30:11Z,8,30,27,0000000000521,Parsley Italian Organic,I,,,2,1,0,0,1.99,1.99,1.99,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,34
2013-07-01T10:30:12Z,4,17,43,0,Cash,T,CA,V,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,10
2013-07-01T10:30:12Z,7,72,40,0,Credit Card,T,CC,,0,0,0,0,0,-42.84,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,16628,1,0,0,34
2013-07-01T10:30:13Z,4,17,43,0,Cash,T,CA,,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,13
2013-07-01T10:30:13Z,4,17,43,0,Change,T,CA,,0,0,0,0,0,9.02,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,14
2013-07-01T10:30:13Z,4,17,43,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,15
2013-07-01T10:30:13Z,4,17,43,TAX,Tax,A,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,16
2013-07-01T10:30:13Z,8,30,27,0000000000036,CUCUMBER Organic,I,,,2,0.77,1,0,1.69,1.3,1.69,0,0,0,1,0,0,0,1,0,0,0,0.77,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,3,1,0,0,35
2013-07-01T10:30:14Z,7,72,40,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,16628,1,0,0,35
2013-07-01T10:30:14Z,7,72,40,DISCOUNT,Discount,I,,,0,1,0,0,-3.75,-3.75,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,16628,1,0,0,36
2013-07-01T10:30:14Z,7,72,40,TAX,Tax,A,,,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,16628,1,0,0,37
2013-07-01T10:30:16Z,8,30,27,0000000000375,Eggplant Organic,I,,,2,1.06,1,0,3.29,3.49,3.29,0,0,0,1,0,0,0,1,0,0,0,1.06,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,36
2013-07-01T10:30:21Z,8,30,27,0000000000398,Spinach Bulk Organic,I,,,2,0.66,1,0,6.99,4.61,6.99,0,0,0,1,0,0,0,1,0,0,0,0.66,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,38
2013-07-01T10:30:26Z,8,30,27,0000000000611,Basil Fresh,I,,,2,0.06,1,0,19.99,1.2,19.99,0,0,0,1,0,0,0,1,0,0,0,0.06,0,0,0,0,0,,,1,0,0,,0,,0,-1,,0,3,1,0,0,40
2013-07-01T10:30:28Z,8,30,27,0000000000051,BANANA Organic,I,,,2,0.88,1,0,1.19,1.05,1.19,0,0,0,1,0,0,0,1,0,0,0,0.88,0,0,0,0,0,,,4,0,0,,0,,0,1,,0,3,1,0,0,41
2013-07-01T10:30:30Z,8,30,27,0000000000139,Mango Organic,I,,,2,1,0,0,0.99,0.99,1.99,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,42
2013-07-01T10:30:36Z,8,30,27,0000000000530,Mushroom White Button Organic,I,,,2,0.52,1,0,3.79,1.97,3.79,0,0,0,1,0,0,0,1,0,0,0,0.52,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,45
2013-07-01T10:30:36Z,16,54,56,0,Cash,T,CA,,0,0,0,0,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,23553,1,0,0,5
2013-07-01T10:30:36Z,16,54,56,0,Change,T,CA,,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,23553,1,0,0,6
2013-07-01T10:30:36Z,16,54,56,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,23553,1,0,0,7
2013-07-01T10:30:36Z,16,54,56,TAX,Tax,A,,,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,23553,1,0,0,8
2013-07-01T10:30:48Z,7,72,41,0007430500116,O.AppleCider Vinegar 16oz Brag,I,,,1,1,0,2.336,4.19,4.19,4.19,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,1,,0,3,1,0,0,1
2013-07-01T10:30:54Z,7,72,41,0009999111111,Ames Farm Honey Squeeze 16oz,I,,,1,1,0,4.39,6.29,6.29,6.29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,,0,,0,0,,0,3,1,0,0,2
2013-07-01T10:30:57Z,7,72,41,0002531758600,Roast Turkey Breast 7oz Ap,I,,,13,1,0,3.54,5.49,5.49,5.49,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,,,0,0,0,,0,,0,0,,0,3,1,0,0,3
2013-07-01T10:30:59Z,8,30,27,0,Credit Card,T,CC,,0,0,0,0,0,-128.81,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,3,1,0,0,49
2013-07-01T10:31:04Z,8,30,27,0,Change,T,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,50
2013-07-01T10:31:04Z,8,30,27,DISCOUNT,Discount,I,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,51
2013-07-01T10:31:04Z,8,30,27,TAX,Tax,A,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,,,0,3,1,0,0,52
2013-07-01T10:31:14Z,7,72,41,0,Credit Card,T,CC,,0,0,0,0,0,-15.97,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,M,0,,0,,,0,3,1,0,0,7
