year	month	dept_no	departmentName	numOwners	ownerSales	totalQty	transactions	Items
2015	09	4	REF GROCERY	1902.0	51259.89000000004	15893.0	5737.0	14671.0
2015	09	5	CHEESE	1125.0	14921.359999999999	1842.582678	2427.0	4232.0
2015	09	6	FROZEN	1047.0	19329.110000000004	4518.0	2077.0	4376.0
2015	09	7	BREAD	643.0	5144.420000000001	1586.0	1113.0	1430.0
2015	09	8	DELI	1711.0	38119.170000000006	13876.920932	5160.0	9446.0
2015	09	9	GEN MERCH	586.0	6212.450000000001	72282.944048	846.0	1108.0
2015	09	10	SUPPLEMENTS	637.0	26193.500000000007	30944.0	975.0	1630.0
2015	09	11	PERSONAL CARE	882.0	17890.40000000001	12319.099999999999	1357.0	2428.0
2015	09	12	HERBS&SPICES	551.0	3560.9999999999995	4198.396999999996	795.0	1310.0
2015	09	13	MEAT	1171.0	43404.27000000001	7017.623280999997	2853.0	5809.0
2015	09	14	JUICE BAR	525.0	6784.660000000001	1884.0	1214.0	1827.0
2015	09	16	FISH&SEAFOOD	402.0	6681.359999999999	522.243852	649.0	764.0
2015	09	18	FLOWERS	130.0	1702.5200000000011	125020.0	166.0	239.0
2015	09	22	BEER & WINE	21.0	150.0	46.0	30.0	43.0
2015	01	1	PACKAGED GROCERY	2179.0	104052.01000000004	37864.0	7798.0	32929.0
2015	01	2	PRODUCE	2012.0	105873.52999999998	134726.22850799997	6931.0	35181.0
2015	01	3	BULK	1532.0	42923.21000000001	7718.25318	3680.0	7839.0
2015	01	4	REF GROCERY	1908.0	53942.55000000005	16699.0	5801.0	15272.0
2015	01	5	CHEESE	1142.0	16021.430000000002	1994.981705	2510.0	4439.0
2015	01	6	FROZEN	1158.0	22985.170000000016	5644.0	2412.0	5444.0
2015	01	7	BREAD	648.0	5412.8600000000015	1701.0	1134.0	1490.0
2015	01	8	DELI	1605.0	34925.66000000001	11055.697988000004	4616.0	8640.0
2015	01	9	GEN MERCH	662.0	6891.1	90623.51518599999	954.0	1272.0
2015	01	10	SUPPLEMENTS	730.0	28976.670000000002	27697.0	1176.0	1971.0
2015	01	11	PERSONAL CARE	890.0	18701.640000000007	9367.988721	1423.0	2354.0
2015	01	12	HERBS&SPICES	695.0	4188.029999999999	621.791	1055.0	1841.0
2015	01	13	MEAT	1241.0	45000.57000000002	7783.485379000002	3064.0	6104.0
2015	01	14	JUICE BAR	453.0	5677.45	1537.0	990.0	1481.0
2015	01	16	FISH&SEAFOOD	466.0	8431.82	643.972511	756.0	942.0
2015	01	17	BAKEHOUSE	267.0	1246.1600000000003	428.0	291.0	380.0
2015	01	18	FLOWERS	97.0	1333.5500000000004	118513.0	114.0	144.0
2015	01	22	BEER & WINE	10.0	86.0	16.0	11.0	15.0
2015	07	1	PACKAGED GROCERY	2154.0	92748.50000000012	32942.0	7917.0	29053.0
2015	07	2	PRODUCE	1968.0	99901.45999999999	110621.94586900003	6761.0	31829.0
2015	07	3	BULK	1444.0	37557.16	7729.736544	3333.0	6764.0
2015	07	4	REF GROCERY	1874.0	50660.48000000002	15499.0	5706.0	14299.0
2015	07	5	CHEESE	1113.0	14624.570000000002	1782.1466170000003	2364.0	4153.0
2015	07	6	FROZEN	1021.0	19289.360000000008	4262.0	2108.0	4098.0
2015	07	7	BREAD	671.0	5485.92	1733.0	1164.0	1576.0
2015	07	8	DELI	1688.0	39186.18000000002	15311.429526000002	5245.0	9661.0
2015	07	9	GEN MERCH	578.0	5662.45	53340.052711000004	839.0	1097.0
2015	07	10	SUPPLEMENTS	577.0	21542.4	15891.0	850.0	1300.0
2015	07	11	PERSONAL CARE	894.0	17831.050000000007	7480.275000000003	1412.0	2368.0
2015	07	12	HERBS&SPICES	520.0	3535.18	1992.2050000000002	754.0	1284.0
2015	07	13	MEAT	1181.0	42911.40000000002	6814.402186	2832.0	5760.0
2015	07	14	JUICE BAR	615.0	8153.500000000001	2163.0	1384.0	2072.0
2015	07	16	FISH&SEAFOOD	430.0	7766.909999999999	578.9581670000002	682.0	826.0
2015	07	18	FLOWERS	122.0	1508.010000000001	113497.0	149.0	197.0
2015	07	22	BEER & WINE	16.0	170.0	45.0	28.0	45.0
2015	02	1	PACKAGED GROCERY	2130.0	95471.13000000012	33854.0	7270.0	29928.0
2015	02	2	PRODUCE	1940.0	92280.64999999997	125461.85759900005	6171.0	30954.0
2015	02	3	BULK	1458.0	38337.850000000006	18176.742168999994	3339.0	7093.0
2015	02	4	REF GROCERY	1882.0	48795.10000000001	15168.0	5274.0	13978.0
2015	02	5	CHEESE	1093.0	13788.569999999998	1699.1842369999997	2196.0	3878.0
2015	02	6	FROZEN	1050.0	19863.410000000003	4505.85	2091.0	4400.0
2015	02	7	BREAD	600.0	4756.579999999999	1531.0	1002.0	1343.0
2015	02	8	DELI	1615.0	35734.16000000002	12185.502116	4709.0	8769.0
2015	02	9	GEN MERCH	601.0	5768.81	72726.36429999999	869.0	1171.0
2015	02	10	SUPPLEMENTS	651.0	24816.630000000005	20192.0	994.0	1616.0
2015	02	11	PERSONAL CARE	868.0	17432.790000000005	7928.564475000001	1361.0	2405.0
2015	02	12	HERBS&SPICES	621.0	4091.8599999999997	2077.3	926.0	1637.0
2015	02	13	MEAT	1186.0	39819.59	6688.078213000001	2730.0	5590.0
2015	02	14	JUICE BAR	489.0	5649.740000000001	1533.0	1051.0	1483.0
2015	02	16	FISH&SEAFOOD	434.0	8127.71	621.8786890000001	689.0	882.0
2015	02	18	FLOWERS	129.0	1815.9800000000005	137626.0	147.0	259.0
2015	02	22	BEER & WINE	23.0	232.0	47.0	32.0	45.0
2015	10	1	PACKAGED GROCERY	2203.0	100250.49000000005	35489.0	7915.0	31479.0
2015	10	2	PRODUCE	1998.0	90657.52999999998	130709.656251	6480.0	28553.0
2015	10	3	BULK	1457.0	38201.29000000001	9212.316098	3320.0	7008.0
2015	10	4	REF GROCERY	1871.0	50406.60000000006	15110.0	5481.0	13883.0
2015	10	5	CHEESE	1123.0	14980.029999999999	1875.7733020000003	2411.0	4367.0
2015	10	6	FROZEN	1003.0	18182.950000000004	4271.0	1968.0	4126.0
2015	10	7	BREAD	599.0	4928.810000000001	1492.0	1055.0	1338.0
2015	10	8	DELI	1725.0	38825.51000000003	15802.967881000002	5195.0	9834.0
2015	10	9	GEN MERCH	591.0	5985.94	91579.63729499998	826.0	1161.0
2015	10	10	SUPPLEMENTS	656.0	27620.010000000013	60554.0	1014.0	1662.0
2015	10	11	PERSONAL CARE	872.0	17966.66000000001	3206.455	1359.0	2384.0
2015	10	12	HERBS&SPICES	657.0	4103.26	320.3050000000001	948.0	1694.0
2015	10	13	MEAT	1198.0	41745.85999999999	6866.020686	2793.0	5672.0
2015	10	14	JUICE BAR	533.0	6334.790000000002	1843.0	1220.0	1796.0
2015	10	16	FISH&SEAFOOD	448.0	7755.489999999998	621.2712609999999	711.0	904.0
2015	10	18	FLOWERS	107.0	1374.7800000000007	107394.0	129.0	163.0
2015	10	22	BEER & WINE	21.0	121.0	38.0	26.0	38.0
2014	06	1	PACKAGED GROCERY	2211.0	93415.96000000014	34728.0	7838.0	30709.0
2014	06	2	PRODUCE	2075.0	112458.2399999999	162698.42219099996	7057.0	34503.0
2014	06	3	BULK	1535.0	39096.35	18585.879974	3569.0	7430.0
2014	06	4	REF GROCERY	1916.0	49284.61000000007	15648.0	5590.0	14560.0
2014	06	5	CHEESE	1115.0	14604.53	1825.9730459999996	2417.0	4157.0
2014	06	6	FROZEN	1172.0	21913.360000000004	5457.0	2446.0	5325.0
2014	06	7	BREAD	652.0	5006.560000000001	1628.0	1079.0	1482.0
2014	06	8	DELI	1445.0	33087.91	10465.297461999999	4164.0	7629.0
2014	06	9	GEN MERCH	624.0	6479.73	89428.83650199999	902.0	1229.0
2014	06	10	SUPPLEMENTS	631.0	24868.86	20231.0	947.0	1591.0
2014	06	11	PERSONAL CARE	998.0	21407.27000000001	14786.435000000001	1622.0	2934.0
2014	06	12	HERBS&SPICES	542.0	3312.5600000000004	259.74999999999994	742.0	1299.0
2014	06	13	MEAT	1231.0	41775.930000000015	6951.210463000002	2929.0	5890.0
2014	06	14	JUICE BAR	510.0	6913.8600000000015	1711.0	1132.0	1648.0
2014	06	16	FISH&SEAFOOD	464.0	9220.73	662.7804250000002	730.0	909.0
2014	06	17	BAKEHOUSE	907.0	6869.769999999999	2557.0	1761.0	2299.0
2014	06	18	FLOWERS	173.0	1584.7600000000002	101503.0	191.0	255.0
2014	05	1	PACKAGED GROCERY	2242.0	106836.00000000009	38959.0	8275.0	34690.0
2014	05	2	PRODUCE	2071.0	116280.91999999994	152585.46574299998	7191.0	36496.0
2014	05	3	BULK	1582.0	42659.819999999985	8341.623296	3823.0	7960.0
2014	05	4	REF GROCERY	1916.0	52985.980000000105	17082.0	5916.0	15858.0
2014	05	5	CHEESE	1121.0	14780.189999999997	1866.3172299999999	2420.0	4190.0
2014	05	6	FROZEN	1186.0	23642.520000000015	5936.0	2487.0	5748.0
2014	05	7	BREAD	666.0	5441.490000000001	1797.0	1192.0	1596.0
2014	05	8	DELI	1499.0	35581.64000000002	60606.98473700001	4335.0	7995.0
2014	05	9	GEN MERCH	660.0	6531.610000000002	102298.58497799998	991.0	1298.0
2014	05	10	SUPPLEMENTS	630.0	24893.490000000005	11761.0	1035.0	1612.0
2014	05	11	PERSONAL CARE	945.0	19161.360000000008	9095.990622999998	1502.0	2597.0
2014	05	12	HERBS&SPICES	576.0	3282.8000000000006	3192.066	834.0	1415.0
2014	05	13	MEAT	1247.0	44316.009999999995	7341.305021	3051.0	6253.0
2014	05	14	JUICE BAR	517.0	6704.0300000000025	1772.0	1188.0	1650.0
2014	05	16	FISH&SEAFOOD	474.0	9354.26	675.1886419999998	797.0	993.0
2014	05	17	BAKEHOUSE	937.0	7353.3899999999985	2782.0	1864.0	2463.0
2014	05	18	FLOWERS	401.0	8320.380000000001	180752.0	611.0	1248.0
2014	12	1	PACKAGED GROCERY	2171.0	106076.7100000001	36783.0	7569.0	32111.0
2014	12	2	PRODUCE	1969.0	96981.14999999995	117036.966838	6414.0	30998.0
2014	12	3	BULK	1533.0	43323.28	12192.328669	3613.0	7722.0
2014	12	4	REF GROCERY	1894.0	52217.36000000003	15930.0	5474.0	14509.0
2014	12	5	CHEESE	1122.0	16164.409999999998	1956.032714	2361.0	4336.0
2014	12	6	FROZEN	1058.0	19448.250000000004	4766.0	2132.0	4626.0
2014	12	7	BREAD	560.0	4604.54	1462.0	972.0	1277.0
2014	12	8	DELI	1357.0	29802.18000000001	9409.964621	3682.0	6901.0
2014	12	9	GEN MERCH	773.0	14561.250000000005	228381.38097999996	1228.0	2048.0
2014	12	10	SUPPLEMENTS	671.0	25714.070000000014	17973.0	1008.0	1757.0
2014	12	11	PERSONAL CARE	970.0	24983.060000000012	10661.393963999997	1613.0	3272.0
2014	12	12	HERBS&SPICES	755.0	4989.95	377.33000000000004	1145.0	2100.0
2014	12	13	MEAT	1182.0	45495.23000000001	7510.731698	2807.0	5686.0
2014	12	14	JUICE BAR	390.0	4689.59	1263.0	842.0	1216.0
2014	12	16	FISH&SEAFOOD	436.0	8198.580000000002	623.5868180000002	671.0	835.0
2014	12	17	BAKEHOUSE	907.0	7479.4000000000015	2477.0	1696.0	2190.0
2014	12	18	FLOWERS	115.0	1604.3100000000009	147259.0	140.0	167.0
2014	03	1	PACKAGED GROCERY	2199.0	112303.59999999993	39927.0	7892.0	35657.0
2014	03	2	PRODUCE	2058.0	108152.7	148747.96384899996	7021.0	35903.0
2014	03	3	BULK	1591.0	45908.040000000015	16553.135465000003	3983.0	8844.0
2014	03	4	REF GROCERY	1933.0	54769.430000000124	17542.0	5813.0	16202.0
2014	03	5	CHEESE	1099.0	14824.550000000001	1904.6459109999996	2429.0	4126.0
2014	03	6	FROZEN	1195.0	24310.06000000001	6372.0	2546.0	6207.0
2014	03	7	BREAD	608.0	5110.409999999999	1649.0	1078.0	1512.0
2014	03	8	DELI	1401.0	30845.130000000005	10523.921421999998	3916.0	7396.0
2014	03	9	GEN MERCH	637.0	7151.029999999999	82024.618458	957.0	1282.0
2014	03	10	SUPPLEMENTS	738.0	28645.819999999992	8472.0	1193.0	1858.0
2014	03	11	PERSONAL CARE	983.0	21327.70000000001	7496.639838999999	1614.0	2770.0
2014	03	12	HERBS&SPICES	655.0	3908.0400000000004	4385.975	1001.0	1700.0
2014	03	13	MEAT	1216.0	42062.760000000024	7367.414908000002	2995.0	6143.0
2014	03	14	JUICE BAR	499.0	6677.9900000000025	2501.0	1193.0	1615.0
2014	03	16	FISH&SEAFOOD	498.0	9416.740000000002	713.5588869999998	823.0	1011.0
2014	03	17	BAKEHOUSE	937.0	6980.349999999999	2613.0	1802.0	2308.0
2014	03	18	FLOWERS	220.0	2408.9800000000005	138199.0	265.0	508.0
2014	04	1	PACKAGED GROCERY	2178.0	101237.54000000008	36723.0	7765.0	32691.0
2014	04	2	PRODUCE	2023.0	105203.22999999998	153870.3027110001	6820.0	34696.0
2014	04	3	BULK	1540.0	41274.67999999999	8770.977149000002	3785.0	8169.0
2014	04	4	REF GROCERY	1925.0	52693.2100000001	17331.0	5727.0	16092.0
2014	04	5	CHEESE	1106.0	14755.700000000003	1860.758052	2361.0	4074.0
2014	04	6	FROZEN	1193.0	22012.390000000014	5613.0	2417.0	5487.0
2014	04	7	BREAD	610.0	4622.120000000001	1460.0	1023.0	1345.0
2014	04	8	DELI	1419.0	31280.63000000001	20829.273093000003	3894.0	7359.0
2014	04	9	GEN MERCH	638.0	6629.67	72321.11533599999	928.0	1187.0
2014	04	10	SUPPLEMENTS	659.0	26105.370000000024	41564.0	1049.0	1655.0
2014	04	11	PERSONAL CARE	929.0	19536.27	7952.479984999999	1436.0	2524.0
2014	04	12	HERBS&SPICES	575.0	3311.42	2833.032	841.0	1362.0
2014	04	13	MEAT	1220.0	40654.45000000001	6940.929641	2918.0	5769.0
2014	04	14	JUICE BAR	486.0	6639.560000000002	1763.0	1152.0	1671.0
2014	04	16	FISH&SEAFOOD	444.0	8514.62	644.934259	749.0	912.0
2014	04	17	BAKEHOUSE	970.0	6964.0099999999975	2608.0	1840.0	2326.0
2014	04	18	FLOWERS	294.0	3340.09	197958.0	357.0	648.0
2014	08	1	PACKAGED GROCERY	2201.0	97610.9300000001	34882.0	7833.0	30721.0
2014	08	2	PRODUCE	2014.0	97941.27999999998	83785.526544	6790.0	30360.0
2014	08	3	BULK	1509.0	40249.34999999999	7035.482048999999	3537.0	7314.0
2014	08	4	REF GROCERY	1874.0	49758.730000000076	15992.0	5513.0	14744.0
2014	08	5	CHEESE	1109.0	14579.169999999998	1863.5234749999997	2398.0	4202.0
2014	08	6	FROZEN	1122.0	19259.480000000003	4645.0	2214.0	4489.0
2014	08	7	BREAD	629.0	4868.449999999998	1564.0	1054.0	1450.0
2014	08	8	DELI	1422.0	35068.46	11633.936465000004	4229.0	8035.0
2014	08	9	GEN MERCH	679.0	7414.350000000002	116056.57754599999	1008.0	1422.0
2014	08	10	SUPPLEMENTS	656.0	24437.920000000002	14353.0	999.0	1593.0
2014	08	11	PERSONAL CARE	900.0	18999.190000000013	8441.943596000001	1420.0	2380.0
2014	08	12	HERBS&SPICES	577.0	3464.18	5656.084999999999	847.0	1439.0
2014	08	13	MEAT	1185.0	41886.79000000001	6559.872806000001	2810.0	5701.0
2014	08	14	JUICE BAR	516.0	7466.600000000002	1870.0	1185.0	1774.0
2014	08	16	FISH&SEAFOOD	437.0	8527.489999999998	620.328261	719.0	870.0
2014	08	17	BAKEHOUSE	927.0	6858.75	2556.0	1759.0	2268.0
2014	08	18	FLOWERS	124.0	1245.1400000000006	89132.0	145.0	175.0
2014	11	1	PACKAGED GROCERY	2172.0	106395.57000000005	37652.0	7560.0	33286.0
2014	11	2	PRODUCE	1990.0	102805.34999999996	137654.479732	6554.0	32684.0
2014	11	3	BULK	1553.0	45405.77999999999	10889.592843999999	3745.0	8137.0
2014	11	4	REF GROCERY	1900.0	54441.67000000004	16774.0	5673.0	15517.0
2014	11	5	CHEESE	1099.0	16063.0	1924.0597839999994	2430.0	4472.0
2014	11	6	FROZEN	1146.0	21157.43	4934.0	2240.0	4813.0
2014	11	7	BREAD	597.0	4738.11	1474.0	1000.0	1325.0
2014	11	8	DELI	1378.0	31090.520000000008	9819.532953000002	3768.0	7137.0
2014	11	9	GEN MERCH	691.0	7920.760000000002	146625.86048099998	1050.0	1426.0
2014	11	10	SUPPLEMENTS	650.0	25348.300000000014	20210.0	999.0	1603.0
2014	11	11	PERSONAL CARE	966.0	20588.830000000013	5156.610629000001	1557.0	2813.0
2014	11	12	HERBS&SPICES	738.0	4723.990000000002	329.14500000000004	1156.0	2071.0
2014	11	13	MEAT	1262.0	50016.37000000002	10265.649648999999	3115.0	6221.0
2014	11	14	JUICE BAR	403.0	5137.629999999999	1466.0	888.0	1406.0
2014	11	16	FISH&SEAFOOD	447.0	8171.769999999998	628.633484	722.0	901.0
2014	11	17	BAKEHOUSE	927.0	7864.820000000001	3057.0	1822.0	2414.0
2014	11	18	FLOWERS	125.0	1559.7300000000007	137444.93	146.0	173.0
2014	09	1	PACKAGED GROCERY	2256.0	105131.13000000005	37127.0	7949.0	32881.0
2014	09	2	PRODUCE	2056.0	93503.33	112451.93207100002	6815.0	30265.0
2014	09	3	BULK	1572.0	40983.38999999999	16373.230058000005	3647.0	7704.0
2014	09	4	REF GROCERY	1936.0	50810.03999999999	16118.0	5716.0	14812.0
2014	09	5	CHEESE	1162.0	14839.349999999999	1865.4921909999998	2510.0	4377.0
2014	09	6	FROZEN	1135.0	20324.830000000005	5027.0	2259.0	4864.0
2014	09	7	BREAD	630.0	5011.400000000001	1584.0	1073.0	1406.0
2014	09	8	DELI	1386.0	33064.340000000004	19882.10873500001	4170.0	7908.0
2014	09	9	GEN MERCH	671.0	7106.409999999998	95890.687105	1005.0	1330.0
2014	09	10	SUPPLEMENTS	689.0	26345.660000000007	17683.0	1068.0	1782.0
2014	09	11	PERSONAL CARE	936.0	19222.14000000001	16333.944495999996	1442.0	2553.0
2014	09	12	HERBS&SPICES	588.0	3954.68	690.3419999999995	869.0	1561.0
2014	09	13	MEAT	1233.0	42020.67	6924.953546000002	2977.0	5838.0
2014	09	14	JUICE BAR	477.0	6441.34	1710.0	1095.0	1642.0
2014	09	16	FISH&SEAFOOD	479.0	7957.749999999998	616.7257	771.0	928.0
2014	09	17	BAKEHOUSE	970.0	7233.63	2683.0	1904.0	2418.0
2014	09	18	FLOWERS	140.0	1562.7100000000007	108119.51	163.0	190.0
2014	01	1	PACKAGED GROCERY	2116.0	105054.85000000002	37276.0	7249.0	33544.0
2014	01	2	PRODUCE	1989.0	102799.99000000002	119217.49619600001	6406.0	33300.0
2014	01	3	BULK	1538.0	42402.21999999999	14121.692091000003	3662.0	8074.0
2014	01	4	REF GROCERY	1875.0	50575.37000000008	16801.0	5454.0	15500.0
2014	01	5	CHEESE	1069.0	13880.749999999995	1803.9740009999994	2250.0	3980.0
2014	01	6	FROZEN	1130.0	20746.579999999998	5464.0	2223.0	5326.0
2014	01	7	BREAD	526.0	4056.13	1314.0	902.0	1164.0
2014	01	8	DELI	1271.0	27127.640000000003	14501.962218	3407.0	6528.0
2014	01	9	GEN MERCH	636.0	7086.149999999997	102177.728509	922.0	1296.0
2014	01	10	SUPPLEMENTS	668.0	27895.850000000002	35820.0	1074.0	1827.0
2014	01	11	PERSONAL CARE	937.0	18314.100000000002	6619.1500000000015	1476.0	2559.0
2014	01	12	HERBS&SPICES	708.0	3751.530000000001	4288.040000000001	1073.0	1898.0
2014	01	13	MEAT	1203.0	42785.64000000002	7512.284056000001	2898.0	6059.0
2014	01	14	JUICE BAR	398.0	4328.51	1241.0	834.0	1170.0
2014	01	16	FISH&SEAFOOD	453.0	8100.910000000001	607.526619	716.0	877.0
2014	01	17	BAKEHOUSE	930.0	6963.949999999998	2586.0	1743.0	2298.0
2014	01	18	FLOWERS	72.0	969.9800000000005	78030.0	88.0	101.0
2014	07	1	PACKAGED GROCERY	2134.0	94943.9900000002	34439.0	7732.0	30522.0
2014	07	2	PRODUCE	2011.0	106135.1499999999	110406.82021699999	6919.0	31971.0
2014	07	3	BULK	1451.0	37538.92999999999	10740.503234000003	3396.0	7063.0
2014	07	4	REF GROCERY	1864.0	49258.77000000008	15643.0	5556.0	14659.0
2014	07	5	CHEESE	1136.0	14401.489999999998	1800.8588909999996	2359.0	4053.0
2014	07	6	FROZEN	1085.0	20135.070000000007	4729.65	2222.0	4576.0
2014	07	7	BREAD	632.0	4897.550000000001	1655.0	1088.0	1485.0
2014	07	8	DELI	1413.0	34118.41000000001	21400.248057999997	4217.0	8054.0
2014	07	9	GEN MERCH	637.0	6523.490000000001	89969.278834	926.0	1213.0
2014	07	10	SUPPLEMENTS	630.0	24890.90000000001	7445.0	964.0	1578.0
2014	07	11	PERSONAL CARE	887.0	18589.980000000003	13466.276486	1433.0	2458.0
2014	07	12	HERBS&SPICES	524.0	3076.89	1283.7000000000003	718.0	1249.0
2014	07	13	MEAT	1226.0	39790.990000000005	6726.215863	2899.0	5707.0
2014	07	14	JUICE BAR	502.0	6790.700000000004	1806.0	1151.0	1739.0
2014	07	16	FISH&SEAFOOD	449.0	8239.41	613.4603049999998	726.0	934.0
2014	07	17	BAKEHOUSE	927.0	6597.500000000002	2478.0	1717.0	2183.0
2014	07	18	FLOWERS	125.0	1238.3400000000006	95159.0	152.0	178.0
2014	02	1	PACKAGED GROCERY	1996.0	95348.51000000013	34099.0	6674.0	30757.0
2014	02	2	PRODUCE	1844.0	89514.93000000005	119640.72618700002	5741.0	29337.0
2014	02	3	BULK	1447.0	38284.100000000006	15015.195195000006	3321.0	7341.0
2014	02	4	REF GROCERY	1769.0	46371.36000000011	15427.0	4991.0	14447.0
2014	02	5	CHEESE	988.0	12407.99	1620.521647	2047.0	3521.0
2014	02	6	FROZEN	1101.0	20449.940000000006	5194.0	2124.0	5076.0
2014	02	7	BREAD	495.0	4082.3399999999997	1355.0	864.0	1195.0
2014	02	8	DELI	1289.0	27245.350000000006	8570.837726	3354.0	6482.0
2014	02	9	GEN MERCH	581.0	6168.659999999999	119911.420596	846.0	1148.0
2014	02	10	SUPPLEMENTS	628.0	24583.890000000003	7294.0	961.0	1573.0
2014	02	11	PERSONAL CARE	862.0	18641.700000000004	15915.999999999998	1361.0	2368.0
2014	02	12	HERBS&SPICES	590.0	3229.2300000000005	1690.1849999999997	848.0	1454.0
2014	02	13	MEAT	1149.0	38236.240000000005	6612.439962	2582.0	5399.0
2014	02	14	JUICE BAR	379.0	4663.869999999999	1183.0	859.0	1131.0
2014	02	16	FISH&SEAFOOD	411.0	6852.870000000001	512.699094	629.0	757.0
2014	02	17	BAKEHOUSE	833.0	6231.63	2401.0	1588.0	2114.0
2014	02	18	FLOWERS	111.0	1491.4800000000007	137777.719888	130.0	151.0
2014	10	1	PACKAGED GROCERY	2195.0	103401.26000000007	37595.0	7892.0	33114.0
2014	10	2	PRODUCE	2026.0	93768.74999999994	114656.46404900002	6715.0	30323.0
2014	10	3	BULK	1533.0	41334.07	10912.612619000003	3717.0	7674.0
2014	10	4	REF GROCERY	1905.0	50635.340000000055	15754.0	5609.0	14473.0
2014	10	5	CHEESE	1108.0	14465.569999999998	1802.4588540000002	2428.0	4209.0
2014	10	6	FROZEN	1107.0	20236.149999999998	4755.0	2228.0	4658.0
2014	10	7	BREAD	589.0	4653.28	1455.0	1017.0	1313.0
2014	10	8	DELI	1426.0	32354.450000000004	9008.115731999998	4188.0	7798.0
2014	10	9	GEN MERCH	696.0	7155.100000000003	107526.318151	1035.0	1376.0
2014	10	10	SUPPLEMENTS	691.0	27924.24000000001	39425.0	1103.0	1814.0
2014	10	11	PERSONAL CARE	905.0	19319.780000000006	10586.197296999999	1445.0	2498.0
2014	10	12	HERBS&SPICES	659.0	4421.4400000000005	256.83500000000004	1017.0	1717.0
2014	10	13	MEAT	1225.0	43848.26000000002	7484.751064000001	2979.0	5949.0
2014	10	14	JUICE BAR	456.0	6060.650000000001	1653.0	1052.0	1600.0
2014	10	16	FISH&SEAFOOD	446.0	7592.400000000002	577.6009050000001	690.0	859.0
2014	10	17	BAKEHOUSE	904.0	7113.570000000001	2582.0	1815.0	2318.0
2014	10	18	FLOWERS	108.0	1137.4400000000003	82301.59	133.0	179.0
2010	06	1	PACKAGED GROCERY	2112.0	79434.2400000001	37058.880000000005	7441.0	32940.0
2010	06	2	PRODUCE	1927.0	93639.30000000002	196385.42099100008	6678.0	33116.0
2010	06	3	BULK	1502.0	32576.420000000006	11140.527337000001	3482.0	7455.0
2010	06	4	REF GROCERY	1814.0	44411.64000000004	16766.0	5438.0	15548.0
2010	06	5	CHEESE	1081.0	12767.050000000001	1843.4957339999996	2363.0	4073.0
2010	06	6	FROZEN	1108.0	18987.51000000001	4979.0	2272.0	4831.0
2010	06	7	BREAD	726.0	5699.209999999997	1897.0	1263.0	1783.0
2010	06	8	DELI	1381.0	30285.510000000006	12424.938030999994	3760.0	7328.0
2010	06	9	GEN MERCH	558.0	5858.609999999999	122629.597316	771.0	1046.0
2010	06	10	SUPPLEMENTS	660.0	27146.619999999995	23726.0	1063.0	1789.0
2010	06	11	PERSONAL CARE	905.0	20722.640000000003	16902.714999999997	1469.0	2637.0
2010	06	12	HERBS&SPICES	463.0	3143.3900000000003	236.11499999999992	684.0	1169.0
2010	06	13	MEAT	1065.0	28074.55000000001	5115.203876	2425.0	4754.0
2010	06	14	JUICE BAR	343.0	3852.5099999999993	933.0	757.0	924.0
2010	06	16	FISH&SEAFOOD	422.0	7934.580000000003	617.2863339999999	668.0	787.0
2010	06	17	BAKEHOUSE	904.0	6392.370000000001	2426.0	1735.0	2231.0
2010	06	18	FLOWERS	157.0	1352.8600000000006	74202.0	187.0	224.0
2010	05	1	PACKAGED GROCERY	2153.0	98727.65000000001	37491.74999999999	7926.0	33825.0
2010	05	2	PRODUCE	2001.0	108770.43999999999	204771.96033199996	7361.0	38384.0
2010	05	3	BULK	1518.0	35909.29999999999	12724.157407000002	3725.0	8451.0
2010	05	4	REF GROCERY	1910.0	48464.42000000009	18655.0	5977.0	17303.0
2010	05	5	CHEESE	1139.0	14923.010000000004	2109.4802669999995	2652.0	4784.0
2010	05	6	FROZEN	1205.0	21289.86	6021.0	2590.0	5737.0
2010	05	7	BREAD	741.0	6148.530000000001	1959.0	1328.0	1830.0
2010	05	8	DELI	1429.0	33675.46	12901.291055	4151.0	8193.0
2010	05	9	GEN MERCH	637.0	7874.749999999999	176059.0	895.0	1235.0
2010	05	10	SUPPLEMENTS	747.0	30337.91000000001	23032.0	1214.0	2010.0
2010	05	11	PERSONAL CARE	941.0	19788.840000000015	10822.524999999998	1558.0	2658.0
2010	05	12	HERBS&SPICES	535.0	3408.639999999999	443.93	819.0	1328.0
2010	05	13	MEAT	1120.0	31664.700000000008	6067.841359	2692.0	5377.0
2010	05	14	JUICE BAR	406.0	4858.819999999999	1377.0	906.0	1218.0
2010	05	16	FISH&SEAFOOD	405.0	7742.7699999999995	642.6074539999997	693.0	808.0
2010	05	17	BAKEHOUSE	982.0	7379.079999999999	2787.0	1983.0	2576.0
2010	05	18	FLOWERS	368.0	5434.839999999998	149296.0	515.0	836.0
2010	12	1	PACKAGED GROCERY	2051.0	102959.74999999994	35617.17999999999	6855.0	31968.0
2010	12	2	PRODUCE	1901.0	87829.33000000006	107872.083479	6169.0	31978.0
2010	12	3	BULK	1530.0	38488.12	15089.008936999999	3688.0	8609.0
2010	12	4	REF GROCERY	1814.0	48431.980000000025	17382.0	5401.0	16147.0
2010	12	5	CHEESE	1122.0	15704.41	2130.007054	2457.0	4684.0
2010	12	6	FROZEN	1119.0	19769.020000000015	5404.0	2238.0	5325.0
